sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100,Date,Commune
33.9634,34.006264,34.125835,34.191406,34.294712,33.935425,34.237194,34.02138,34.317055,34.335766,34.22512,34.4469,34.168396,34.19896,33.840813,34.400703,34.131485,33.663174,33.96523,34.0876,33.664562,34.436428,33.9836,34.27235,34.218163,33.945484,34.337112,34.35392,33.984886,33.74512,34.05955,34.200596,34.391808,34.40248,34.29528,34.00632,34.7551,34.325943,34.37649,33.771114,34.284016,33.82263,34.15973,34.282597,33.645794,34.29856,33.76977,34.16706,33.905457,34.45358,34.453842,34.58372,34.33013,33.940422,33.748573,34.166172,33.910503,33.801838,34.246044,34.250618,34.222206,34.06474,34.38563,34.059906,33.559628,34.36992,34.037228,34.291607,34.052776,34.499,33.92518,34.265564,33.801117,34.38024,34.379215,34.095673,34.234005,34.020554,34.10056,33.932682,34.056458,33.93805,34.573532,34.395813,34.338814,33.760204,34.50981,33.92283,34.222874,34.126625,34.38286,34.096874,34.57569,34.255363,34.12444,33.921986,34.189693,34.429874,33.998787,33.94251,2020-06-28,La Florida
34.20028,34.07643,34.20912,34.105576,33.833084,34.17914,34.19671,34.31501,34.48222,33.800526,34.10014,34.152813,34.149006,33.784214,34.22086,34.31461,34.42167,34.096703,33.89362,34.23967,34.72562,34.02228,34.29354,34.391747,33.98425,34.23737,33.974712,34.267548,34.107292,34.30777,34.262783,34.106487,33.861767,34.049232,33.998615,33.998276,33.867504,34.067066,33.864185,34.648777,34.74511,33.775623,33.88688,33.992847,34.604496,33.999424,34.12257,34.55214,34.260513,34.367794,34.265255,34.220222,33.801746,34.272594,34.102055,34.29176,33.91412,34.207203,33.84695,34.268032,33.874283,33.577908,34.716846,34.084133,34.32428,34.371346,34.062614,34.36154,34.20871,34.424984,33.61873,34.260517,33.912445,33.777016,33.659794,34.193604,34.297016,34.76487,34.478523,34.077633,34.03069,34.208206,34.21343,34.067783,33.804836,34.131767,34.135525,34.296173,33.756226,34.112106,34.234478,34.56827,34.46476,34.179676,33.67892,34.231224,33.914112,34.391495,34.325348,34.47191,2020-06-29,La Florida
34.679703,34.36953,34.397015,34.059135,33.894497,33.918884,34.16434,34.57192,34.00042,33.965496,33.82803,34.25085,34.343,34.29201,34.295773,34.212307,35.068516,34.408524,34.249405,34.159233,34.60795,34.449905,33.92881,34.031906,34.16402,34.28978,34.207066,33.981323,34.376728,34.119247,34.00809,33.941776,34.340523,34.52519,34.20654,34.268894,34.14728,34.460392,34.226692,34.184353,33.83036,34.205833,34.10167,33.67049,33.67991,34.154884,34.29251,33.854942,34.244522,33.67623,34.11167,34.349724,34.464787,34.04694,33.816917,33.80245,34.320114,34.264717,34.441696,33.930527,33.876118,33.950184,34.17672,34.193512,34.265656,34.261127,33.927658,33.81714,34.066048,34.545456,34.164814,33.92479,34.099583,34.381092,34.716652,33.851334,33.711983,33.918217,34.186234,34.619267,34.160618,34.407978,34.130665,34.152527,34.427692,34.22654,33.8777,34.01116,34.06104,34.285698,33.997444,34.481556,34.42762,34.360622,33.828888,33.84572,34.29441,33.822575,34.24487,34.59921,2020-06-30,La Florida
34.31576,34.432377,34.00438,34.113,34.3457,33.721767,34.133827,33.94905,33.730457,34.092274,34.746815,33.74213,33.872517,34.180355,34.243214,34.576454,33.799885,34.01606,34.52921,34.25282,33.545544,33.99384,34.101242,33.80493,34.227413,34.44441,34.386093,34.487923,34.13114,33.860558,33.85812,34.621395,33.979202,34.013878,33.89059,33.943485,34.370235,34.056305,34.737724,34.01403,33.98955,34.471443,33.984547,34.382343,34.288544,34.414333,34.089867,34.202892,34.357506,34.279263,34.27124,34.678352,34.097794,34.13312,33.90772,34.380325,34.527752,33.898018,33.935036,34.37903,34.1767,34.20175,34.753937,34.14404,34.248833,34.124104,34.58738,34.217392,33.9475,34.129448,34.33135,34.349117,34.06458,34.691345,34.07529,33.98737,34.000908,33.897285,33.643215,34.341217,34.66471,34.224632,34.418674,34.333797,34.507755,34.04043,34.24896,33.884132,34.145016,34.25196,34.746098,34.45244,33.71893,34.393623,34.671894,34.15532,34.510616,34.070614,33.850536,34.425232,2020-07-01,La Florida
34.07618,33.851017,34.31506,34.405087,34.08786,33.623074,34.38679,33.999374,34.432766,33.959305,34.17199,34.534695,33.964176,34.21856,33.73385,33.754944,33.834545,34.387154,34.400562,34.027973,34.69025,33.941086,34.007153,34.79801,34.27491,34.160892,34.12939,33.728725,34.175915,34.290836,34.49926,34.24443,33.788593,34.312965,34.005096,34.26432,34.065136,34.138027,34.19196,33.998787,34.48479,34.192226,34.03647,33.846977,34.117207,33.998188,34.240025,33.85307,34.136196,34.419872,34.3223,34.55275,34.14059,33.758366,34.697147,34.20609,34.090244,34.691967,34.34824,33.72788,34.1502,34.214134,34.08641,34.571835,33.91845,33.882603,34.25202,33.933014,34.09289,34.661144,34.286087,34.086178,34.360508,33.996593,34.294807,34.30565,34.080128,34.403168,34.18097,34.619972,34.225464,34.228306,33.64854,33.983475,34.100086,34.388363,33.817837,34.316933,34.135784,34.452503,34.169308,33.982094,34.039776,34.125454,34.088528,34.088814,33.876274,34.7897,34.311764,34.033978,2020-07-02,La Florida
34.147892,34.09381,34.28109,34.247227,34.3366,34.22377,34.015614,34.03614,33.95258,33.857956,33.971783,33.784603,33.92552,34.15769,34.24959,34.245667,33.911995,34.310944,34.350742,33.95631,34.018333,34.38689,34.557705,33.990463,34.215256,34.270607,34.005005,33.573097,34.35843,34.076332,34.59146,34.00758,34.76558,33.977894,34.19696,34.41074,34.267487,33.929455,34.243862,34.11163,33.636528,34.439667,34.032066,34.100204,34.399483,34.185577,34.010113,34.449398,34.273937,33.928,34.155956,34.346447,34.540413,34.295753,33.912712,34.07417,34.54228,34.363266,34.28023,34.1245,34.223454,34.5346,34.090836,34.777237,33.76748,34.371952,33.94396,34.2132,33.671936,34.042103,34.019028,34.52413,34.528328,33.998768,34.802513,34.125034,34.127323,34.24733,34.124763,34.241734,34.296566,33.966988,34.151886,33.995598,34.06054,34.10948,34.61959,34.330982,34.68062,33.87088,34.751648,34.66191,33.958702,33.785435,34.25872,34.092625,33.954987,34.129265,34.406773,34.365177,2020-07-03,La Florida
34.564358,34.128296,34.357006,33.96552,34.255844,34.210754,33.7858,33.82986,33.94841,34.22097,34.028427,34.133686,34.25205,34.525215,34.01605,34.22075,34.223232,34.488674,33.81675,34.356495,34.23494,34.4133,34.320816,34.111927,34.18442,33.98663,34.214222,34.40832,33.642193,34.158733,33.968037,34.616337,34.633816,33.959232,34.6097,34.353077,34.122776,34.288666,33.989,34.126785,34.10916,34.280796,33.89956,33.87518,34.495644,34.21754,33.998592,33.90388,34.46458,34.16592,34.482937,34.139896,34.14519,34.54015,34.350166,33.363777,34.28707,33.7439,34.175095,34.410053,34.409866,33.81027,34.021282,34.967133,34.187416,34.377224,34.20447,34.25715,34.198257,34.294243,34.197327,34.25022,34.52419,33.878487,34.165947,34.11845,34.07085,33.96149,33.88862,34.582237,34.38229,34.12049,34.09029,34.41898,34.36535,34.67676,34.326492,34.385536,34.06688,34.387688,34.009636,33.82611,33.7917,33.92936,35.050945,34.087036,34.167133,34.25846,34.413715,34.241463,2020-07-04,La Florida
34.43113,33.974766,34.66845,33.595818,34.206276,34.327114,34.212875,34.40525,34.308723,34.022408,34.047615,34.644295,34.2144,34.147224,34.40494,34.54524,33.89858,33.895584,34.35975,34.09548,34.190758,34.178635,34.74769,33.98181,34.130928,34.217113,34.108097,34.458958,34.192875,34.206802,34.482605,34.69815,34.088997,34.236145,34.51769,34.106712,34.475616,34.09398,34.311195,34.028084,34.658436,33.98899,34.26725,34.07112,33.965126,34.049538,34.170483,34.523914,34.107105,34.22019,33.760765,34.195663,34.22338,34.031666,33.767124,33.847687,34.138565,33.70223,34.10657,33.95966,34.109615,34.721672,34.501686,33.82467,34.945477,34.617504,34.079536,33.92335,33.72686,33.963966,34.125317,33.595596,33.696075,33.991993,34.64767,34.065598,34.058132,34.37455,34.171043,33.847744,33.70652,33.757183,34.10201,34.166176,34.402496,34.51426,34.315132,34.028625,34.214375,34.219364,34.242847,34.331757,34.21939,34.325356,33.90809,34.24453,34.220505,34.096382,34.245823,34.34744,2020-07-05,La Florida
34.05253,34.00458,34.318962,34.180748,34.55126,34.024467,34.25607,33.408234,33.979904,34.77505,34.35848,34.727898,35.09098,34.3875,34.4614,33.867867,34.01785,34.190697,34.114456,33.861813,34.057907,34.13404,33.66224,34.00846,34.31894,34.044933,34.01104,34.379353,33.99181,34.598484,34.777313,33.85537,33.73215,34.50662,34.177513,34.420475,34.23304,34.274982,33.673218,33.755466,34.38795,34.1475,34.599075,33.743122,34.38,34.102654,33.76174,33.585144,33.997707,33.748886,33.822647,33.997463,33.97481,34.098747,34.384117,33.704292,34.06126,34.192158,34.164246,34.4617,34.128468,33.913128,33.99444,34.25815,34.285908,34.343727,33.92658,34.147255,33.99505,34.36281,33.704777,34.28906,34.41237,34.380272,34.211933,34.367382,34.025555,33.79494,34.233932,33.875042,34.115715,33.611115,34.114006,34.1105,34.723774,34.576317,33.918423,34.600666,33.75998,33.994446,34.35189,34.272,34.161583,34.18144,34.198788,34.068848,34.41119,33.851345,34.39442,34.052036,2020-07-06,La Florida
34.12967,33.16235,34.465904,34.076256,33.851032,34.14644,34.28499,34.090103,34.222866,33.821922,34.403423,33.689243,33.992695,34.513874,34.409897,34.135704,34.27273,33.76662,34.26498,33.816753,33.774426,33.888866,34.107174,34.40558,34.181263,34.161076,34.17146,34.0447,34.353767,34.539932,34.02604,34.166027,33.999313,34.07189,34.150295,34.193882,34.269123,34.313046,34.176064,34.432823,34.255005,34.291786,33.956158,34.064095,34.319504,33.88428,34.538235,34.332184,34.41466,34.52999,34.088223,34.321518,34.64492,34.51237,34.32379,34.45705,34.21695,34.202705,34.0211,34.23854,34.335697,33.928127,34.451744,34.325623,33.89155,33.994778,34.35091,34.19049,33.891125,34.72042,33.69292,34.22198,34.121277,34.278954,34.495186,34.52602,34.26414,33.91337,34.005226,34.111874,34.012436,33.95166,34.099197,34.05651,33.95987,33.54794,34.07741,34.18898,34.382206,34.348114,34.3407,34.275574,33.939827,34.2559,33.874832,34.01308,34.252934,34.43496,33.686516,34.282547,2020-07-07,La Florida
34.173088,34.343796,33.96722,34.205555,34.25889,34.130005,34.248215,34.108067,33.88096,34.127686,34.003006,34.021492,34.110973,34.334034,34.496037,33.963528,34.343094,34.615437,34.42929,33.70282,34.128956,34.480892,34.59479,34.507668,34.28761,33.973877,34.63713,33.93972,33.55272,34.116295,34.15988,34.375027,34.198925,33.67561,33.445126,34.048008,33.490067,34.770374,34.40125,33.94115,33.765278,34.21942,34.049465,33.770996,34.51885,34.276142,34.56858,33.76181,34.2919,33.793118,33.75131,34.263397,34.182438,33.93279,34.335,34.557438,34.22352,33.691296,34.448296,34.321262,33.89971,34.38116,34.522053,34.40322,34.11845,34.493465,33.96635,34.24414,34.283382,33.07973,33.918785,34.159107,34.28443,34.096718,34.070026,34.111767,34.239254,34.362503,34.123123,33.67896,33.903725,34.023674,33.81447,34.227203,34.441326,33.996117,34.047573,34.19919,34.25469,34.38779,33.55363,34.19989,34.302242,34.700832,34.58994,33.98532,33.6858,34.324524,33.985893,34.46771,2020-07-08,La Florida
34.310486,33.95334,33.98538,34.160606,34.51808,34.110165,33.778534,34.243637,34.26213,34.26185,34.354946,34.050987,34.573715,34.574757,34.554066,33.82841,34.064255,34.11655,34.15583,33.827496,34.598934,33.939423,34.12086,34.13446,33.835545,34.256287,34.16671,33.956223,34.747078,34.217487,34.625874,34.507366,34.124516,34.39508,33.527992,34.50376,34.348286,33.978943,34.276352,34.001667,34.479416,34.46775,34.14208,34.1968,34.06914,34.244083,34.172684,34.117012,34.684776,34.19909,34.276737,35.010296,34.09307,34.452244,34.12863,34.146893,34.423637,34.306717,34.339108,34.381187,34.317238,34.642296,34.173912,33.65088,33.572865,34.596214,34.25387,34.104233,33.619503,34.418083,33.92055,33.607307,34.365917,34.03812,34.24548,34.07584,33.843586,34.074154,34.030003,34.107483,34.32574,34.22658,33.8153,34.28129,34.536823,34.30966,34.30517,34.31534,34.398453,34.383144,33.844753,34.297012,33.39036,34.28753,33.600574,34.523567,34.3139,34.152817,33.547253,33.753677,2020-07-09,La Florida
16.209133,17.180391,16.689774,16.801971,16.658451,16.595013,16.28641,16.2958,16.449038,16.143908,16.543894,16.037354,17.458534,16.87689,15.845726,16.353693,16.92373,16.334044,16.292795,16.068428,16.29147,16.870378,16.764017,15.413849,16.73137,16.365944,16.476585,16.27018,15.8237,16.061007,16.902185,16.557426,16.610046,16.216105,15.747483,17.04908,16.611494,16.311903,15.833475,16.97278,16.387392,15.760198,16.556738,16.456589,17.073393,16.884922,16.21465,16.596207,15.7546015,17.21046,16.529781,15.922642,16.34635,16.811354,16.119291,16.096663,17.018702,15.730242,17.385756,16.655632,17.649464,16.627201,16.59727,15.901654,15.636101,17.222258,16.27313,16.96886,17.168692,16.36966,16.918219,16.641088,16.464462,15.055102,16.448769,15.510038,16.427153,17.022972,16.437344,16.39301,16.925814,15.815711,15.361321,16.353014,16.36399,17.509956,16.731731,16.166948,17.50291,16.935154,15.752861,15.250923,17.567787,16.462587,16.769413,16.94205,16.727392,16.11853,16.32922,16.32985,2020-07-10,La Florida
16.457172,16.170654,16.80239,15.748379,15.547965,16.355722,16.572693,16.281775,16.420637,16.317385,16.081562,15.559729,16.61654,16.4185,15.976514,16.936628,15.994791,15.919139,16.02647,16.191675,15.266805,16.889435,16.184275,16.465122,16.197863,16.692734,16.433582,16.046516,16.109478,15.626206,15.578907,16.114948,16.618006,16.13137,16.205595,16.544252,16.16805,17.044231,16.841894,16.81229,15.8083725,16.394861,16.279118,17.26136,16.262915,16.76227,16.538702,16.37341,16.584242,16.583372,16.446478,16.614134,16.945368,15.905075,16.052794,16.677553,16.581001,16.858969,16.482668,16.589508,16.95611,16.288168,16.16537,16.957355,16.2731,16.98821,15.895413,17.510645,16.440216,16.534647,16.872812,15.97689,16.228048,16.726574,16.389008,16.272297,17.031727,16.087606,15.843821,16.542917,16.294746,16.407955,16.184969,16.475002,16.791224,15.998212,16.691841,17.552145,15.868936,16.620798,16.388468,16.024065,16.077944,16.618172,16.254448,16.122751,16.100994,17.601852,17.02135,17.07404,2020-07-11,La Florida
16.577387,16.84136,16.481184,17.354366,16.842657,17.214693,16.453697,15.542973,17.137245,16.741854,16.48777,16.773651,15.7726145,17.048203,16.334072,16.431606,16.149113,16.724861,16.826315,16.49025,16.564678,16.350136,17.058563,16.035107,16.702648,16.1582,16.373808,16.093489,15.954459,16.789122,16.468395,16.322968,16.361689,16.629183,16.679972,16.46894,16.220121,16.226528,16.947512,16.89913,16.086498,16.270079,16.656523,15.764419,16.579376,16.723291,16.20684,17.095276,15.722787,17.870111,15.98146,16.068165,16.416372,16.70271,16.621298,16.6069,16.710293,16.602245,17.59469,16.851604,16.269873,16.953571,15.985606,17.193605,17.012125,15.986955,16.812153,16.91722,16.382446,16.290247,15.857415,16.813738,17.158737,16.496937,15.998748,16.665676,16.022974,16.56172,17.248386,16.628801,15.914444,17.330355,16.469193,16.437096,16.399721,15.750583,16.53895,16.776659,16.654274,16.364944,16.456987,16.637817,16.965353,17.161518,15.767684,16.351559,15.808828,15.404222,16.671577,15.525488,2020-07-12,La Florida
16.035406,17.494518,16.887924,16.292133,16.55726,16.355356,16.329226,15.685112,15.703456,17.545967,16.371809,16.915817,15.222092,17.398054,16.19168,16.541258,16.287369,16.385357,16.355467,16.020044,16.109453,16.512344,16.31568,17.751976,15.693415,16.292301,16.211164,16.335634,15.684265,16.525898,16.925144,16.332027,16.398005,16.946224,16.636642,16.507286,16.96797,17.45817,16.414656,15.847115,16.096533,16.587326,16.015747,16.776129,16.402336,15.824174,17.019495,16.564318,16.292706,17.165855,15.741478,16.965986,16.821384,17.052017,16.94635,16.416105,16.085442,16.835999,16.893,16.219929,16.766115,16.666763,16.184753,16.372656,17.097057,17.146936,16.884491,16.04724,16.466808,16.716143,15.818288,16.920916,15.714599,17.228546,16.00013,15.535954,16.86832,17.217747,18.154905,16.791525,16.133194,16.1584,16.420176,16.198946,16.964962,15.939331,16.973127,16.59102,16.56416,16.738342,16.468822,15.531741,15.776359,17.005718,17.06761,16.880508,15.798105,16.190723,15.318504,16.189241,2020-07-13,La Florida
16.73142,16.425013,17.416386,16.543783,17.176292,16.4119,16.934736,16.287756,16.542944,16.673388,16.202932,16.808538,16.234667,16.3054,16.115824,16.55853,15.838765,16.15752,17.579664,16.95173,16.465672,16.309166,16.040043,16.604214,16.721329,16.12244,17.139608,16.477459,16.626547,16.979427,16.720154,16.186039,16.180182,16.913815,16.123167,16.76375,15.795029,16.747059,16.005487,16.546364,15.971348,16.621504,16.184586,16.468222,16.186953,16.82976,16.359673,16.637672,15.848433,16.335709,16.111387,16.030973,16.047777,16.224712,16.080729,15.458681,16.411575,16.7364,16.28761,16.404964,15.981586,17.067484,16.616167,15.734298,15.982483,15.96137,15.715252,16.086603,16.246769,16.278538,16.542206,15.851452,17.340067,16.305445,16.106737,16.773438,17.962395,16.502151,16.315964,16.337366,15.682422,16.166117,16.464453,17.333382,16.560822,15.814038,15.460929,16.99138,16.80371,16.8626,16.83522,15.78575,16.677498,16.835407,16.778444,17.227726,16.194372,15.936582,17.30889,17.035627,2020-07-14,La Florida
17.15353,16.276993,16.76671,17.007996,16.300419,16.471664,16.65316,16.326424,16.580992,16.358778,17.128572,16.361166,16.511513,16.074583,16.909548,16.385826,16.71639,16.387918,16.13792,16.306843,16.310648,17.223627,16.115427,16.406296,15.675296,15.387543,16.741007,16.548662,15.889444,16.355396,16.4672,16.265032,16.457495,17.30434,15.573399,16.18672,16.484608,17.284071,16.461143,16.660038,16.439781,16.005793,16.470943,16.614977,17.110144,15.849872,16.625595,16.257473,16.958652,16.682383,16.352404,15.837139,15.332653,16.806314,16.486235,16.554253,16.150766,17.08082,15.976592,16.24238,17.042969,15.921073,15.980906,15.91339,16.429977,16.725714,16.065594,15.860696,16.281713,16.851809,16.42156,16.240133,17.299026,15.435588,16.829641,15.74096,15.75773,15.86256,17.357494,15.757419,17.163393,17.307253,16.146872,16.874447,17.812048,16.89524,16.05091,15.8848095,16.401604,16.183369,17.068064,16.205975,16.453451,16.223787,16.785637,17.810377,16.04662,16.623264,16.448942,16.7974,2020-07-15,La Florida
16.28265,16.25468,16.664415,16.50087,16.068312,16.490654,16.716251,16.953085,16.655886,16.027267,16.81349,16.07842,16.405695,16.521896,17.147497,16.28865,16.396801,15.747488,16.607021,16.24981,16.618265,17.585485,16.689209,16.404238,16.042145,15.7005,16.13758,16.611715,16.087658,16.29036,16.387573,16.234537,16.89624,16.290281,15.866494,16.185432,16.3323,15.6666,16.546303,17.044077,16.307432,16.647163,15.40773,16.969812,16.468592,17.494904,16.497921,16.053753,16.256912,17.009012,16.969835,16.441946,16.352463,15.975758,16.191551,16.095629,16.517908,16.518333,16.47834,16.669514,16.469154,15.858581,16.617432,16.525558,17.02163,16.477522,15.76048,16.582367,16.941465,17.05095,16.157675,15.95491,16.216915,17.655499,16.25187,16.03399,15.748985,16.922235,16.218092,15.941387,15.834037,16.60866,16.322163,16.684458,16.496796,16.345932,15.568349,15.75058,16.694767,15.73667,15.947553,16.185717,16.57709,16.978857,16.206661,17.291405,16.841105,17.287724,16.560003,16.372408,2020-07-16,La Florida
16.741804,15.959436,17.21631,16.715769,16.652159,16.24069,17.040716,16.476402,16.628553,16.673513,16.537888,16.430737,16.14219,16.495737,16.37986,16.789135,15.691208,17.17462,16.870684,16.125973,16.845648,16.168716,16.432476,16.9254,16.462877,17.077288,15.869319,16.45813,17.656921,16.040897,16.85936,15.591999,16.973143,16.194592,16.392416,16.309324,16.84704,16.461388,15.914692,16.08237,16.690413,16.587774,15.7396,16.111935,17.191013,17.246058,16.464792,16.88158,16.419138,17.09948,16.960209,16.953362,16.260681,17.307747,17.335924,16.715822,16.224953,16.382635,16.119944,16.60655,17.210403,16.109762,16.538874,16.43149,15.705787,16.249157,16.902178,16.657661,17.030579,16.382856,15.706271,16.935884,16.718048,16.16506,16.612164,15.824953,16.984125,16.926628,16.48719,16.107952,15.891591,16.358843,16.424585,16.493986,16.137362,16.977219,15.962756,16.209929,17.452877,16.603315,15.704073,16.588753,17.50175,15.904577,16.269444,17.3618,16.012573,17.472486,16.54193,15.791497,2020-07-17,La Florida
